h_over_J,time,trotter_steps,dt,sim_mz,exact_mz,abs_error_mz,se_mz,sim_mz2,exact_mz2,abs_error_mz2,se_mz2,sim_czz,exact_czz,abs_error_czz,se_czz
0.5,2.5,1024,0.00244140625,0.766075,0.7611858141955683,0.0048891858044316505,0.0034856490661627506,0.70835625,0.7035340955976432,0.004822154402356782,0.003794539164884339,0.8030571428571429,0.80191789966,0.0011392431971428696,0.00273489489513908
1.0,2.5,1,2.5,0.279225,-0.0013101880739582739,0.2805351880739583,0.00342219024545796,0.19506875,0.26613508325362256,0.07106633325362255,0.0022889660660238916,0.0792000000000001,0.46416700447870857,0.38496700447870846,0.003996279693976158
1.0,2.5,2,1.25,0.59725,-0.0013101880739582739,0.5985601880739582,0.003019131541607049,0.44785,0.26613508325362256,0.18171491674637746,0.0033470045180615444,0.3711714285714286,0.46416700447870857,0.09299557590727997,0.004198498395818953
1.0,2.5,4,0.625,-0.000975,-0.0013101880739582739,0.0003351880739582739,0.004335597960889345,0.18795625,0.26613508325362256,0.07817883325362257,0.00266918692244969,0.24528571428571422,0.46416700447870857,0.21888129019299435,0.0039001455612905278
1.0,2.5,8,0.3125,0.001,-0.0013101880739582739,0.002310188073958274,0.004999739967235696,0.24995,0.26613508325362256,0.016185083253622556,0.0034985897177293164,0.41611428571428605,0.46416700447870857,0.04805271876442252,0.003957004483485677
1.0,2.5,16,0.15625,-0.00335,-0.0013101880739582739,0.0020398119260417263,0.005135320330952116,0.2637,0.26613508325362256,0.002435083253622572,0.0034615194224027067,0.45097142857142863,0.46416700447870857,0.013195575907279933,0.003709691688825441
1.0,2.5,32,0.078125,-0.000425,-0.0013101880739582739,0.0008851880739582738,0.005167279459754574,0.26698125,0.26613508325362256,0.0008461667463774414,0.003430589187233136,0.4564857142857145,0.46416700447870857,0.0076812901929940725,0.0036195785091413545
1.0,2.5,64,0.0390625,-0.0029,-0.0013101880739582739,0.001589811926041726,0.005169558146799716,0.267225,0.26613508325362256,0.0010899167463774284,0.0034596055518740076,0.4629142857142859,0.46416700447870857,0.0012527187644226778,0.003598084015144957
1.0,2.5,128,0.01953125,-0.0064,-0.0013101880739582739,0.0050898119260417264,0.005115028871085206,0.26165,0.26613508325362256,0.004485083253622568,0.003384303562191209,0.4592285714285715,0.46416700447870857,0.004938433050137081,0.0035598004348953265
1.0,2.5,256,0.009765625,-0.0031,-0.0013101880739582739,0.001789811926041726,0.0051781242064119805,0.2681125,0.26613508325362256,0.001977416746377414,0.003458756916771679,0.4663142857142855,0.46416700447870857,0.0021472812355769477,0.0035804533183099135
1.0,2.5,512,0.0048828125,-0.00345,-0.0013101880739582739,0.002139811926041726,0.005167589394293513,0.267025,0.26613508325362256,0.0008899167463774504,0.0034378649739420985,0.46037142857142843,0.46416700447870857,0.0037955759072801354,0.0035932708958554267
1.0,2.5,1024,0.00244140625,0.001675,-0.0013101880739582739,0.002985188073958274,0.005092562013003438,0.25931875,0.26613508325362256,0.006816333253622575,0.003374316134905201,0.4653428571428572,0.46416700447870857,0.0011758526641486577,0.0035031025766543203
2.0,2.5,1,2.5,-0.838825,0.025796456250039027,0.864621456250039,0.0019289269072210403,0.74083125,0.31723809800385694,0.4235931519961431,0.0028747754517933336,0.7047428571428571,0.5122876094196385,0.19245524772321865,0.0034925388267297774
2.0,2.5,2,1.25,-0.156875,0.025796456250039027,0.182671456250039,0.003333655615608239,0.13573125,0.31723809800385694,0.18150684800385694,0.001330042289212211,0.18420000000000003,0.5122876094196385,0.32808760941963844,0.002953336068529804
2.0,2.5,4,0.625,0.6808,0.025796456250039027,0.655003543749961,0.003922234617209844,0.6173125,0.31723809800385694,0.3000744019961431,0.003942211937842927,0.7110285714285717,0.5122876094196385,0.1987409620089332,0.0032099288053977597
2.0,2.5,8,0.3125,0.02845,0.025796456250039027,0.002653543749960973,0.005321714180053398,0.2839875,0.31723809800385694,0.033250598003856935,0.0028991804676689946,0.4609142857142855,0.5122876094196385,0.05137332370535297,0.003055273273473261
2.0,2.5,16,0.15625,0.0309,0.025796456250039027,0.005103543749960974,0.00557114196213633,0.3113,0.31723809800385694,0.0059380980038569176,0.00356800508912636,0.4980857142857143,0.5122876094196385,0.01420189513392417,0.0036632421203412766
2.0,2.5,32,0.078125,0.034175,0.025796456250039027,0.00837854374996097,0.005581168953023033,0.31263125,0.31723809800385694,0.0046068480038569115,0.0036500698987649996,0.5048857142857142,0.5122876094196385,0.007401895133924308,0.0037082654976216558
2.0,2.5,64,0.0390625,0.0301,0.025796456250039027,0.004303543749960972,0.005607142142330657,0.315275,0.31723809800385694,0.0019630980038569112,0.003706220756340544,0.5114857142857142,0.5122876094196385,0.0008018951339242575,0.003733089408844772
2.0,2.5,128,0.01953125,0.034525,0.025796456250039027,0.008728543749960974,0.005598286480580631,0.31456875,0.31723809800385694,0.0026693480038569306,0.0036976399018736456,0.5092857142857145,0.5122876094196385,0.003001895133924015,0.003752839770069823
2.0,2.5,256,0.009765625,0.031025,0.025796456250039027,0.005228543749960974,0.005666906680070889,0.32206875,0.31723809800385694,0.004830651996143076,0.0037413986717865118,0.5134857142857143,0.5122876094196385,0.0011981048660758553,0.0037425776824508445
2.0,2.5,512,0.0048828125,0.028475,0.025796456250039027,0.0026785437499609738,0.0056452616711215025,0.31946875,0.31723809800385694,0.002230651996143085,0.003719480463496963,0.5158857142857142,0.5122876094196385,0.003598104866075702,0.0037370508048643358
2.0,2.5,1024,0.00244140625,0.0236,0.025796456250039027,0.002196456250039027,0.00566193515955235,0.3211,0.31723809800385694,0.003861901996143058,0.0037301677797609207,0.5192285714285714,0.5122876094196385,0.006940962008932905,0.003686918107638371
0.5,5.0,1,5.0,0.282825,0.7317853231524527,0.4489603231524527,0.003414534059250863,0.19656875,0.753768316690922,0.5571995666909221,0.002286166276863583,0.08479999999999999,0.8434739632679586,0.7586739632679587,0.003975335540026298
0.5,5.0,2,2.5,0.75125,0.7317853231524527,0.01946467684754727,0.0028981776504157465,0.6483625,0.753768316690922,0.10540581669092208,0.0035379901387365656,0.739742857142857,0.8434739632679586,0.10373110612510161,0.002891032689383315
0.5,5.0,4,1.25,0.20025,0.7317853231524527,0.5315353231524527,0.004081257087704914,0.20665,0.753768316690922,0.547118316690922,0.002608029990633391,0.2702,0.8434739632679586,0.5732739632679587,0.0033697218550036174
0.5,5.0,8,0.625,0.64025,0.7317853231524527,0.09153532315245272,0.00505957544467597,0.6658875,0.753768316690922,0.08788081669092207,0.0038759105869024856,0.7611714285714287,0.8434739632679586,0.08230253469652993,0.0028983796985237046
0.5,5.0,16,0.3125,0.720775,0.7317853231524527,0.01101032315245265,0.0047001248977985135,0.74040625,0.753768316690922,0.013362066690921992,0.003648648389760371,0.8289142857142857,0.8434739632679586,0.014559677553672934,0.0024748755340530393
0.5,5.0,32,0.15625,0.7252,0.7317853231524527,0.006585323152452749,0.004719848906201315,0.7486625,0.753768316690922,0.005105816690922027,0.003633412741926014,0.8387142857142864,0.8434739632679586,0.004759677553672237,0.0024090151109464287
0.5,5.0,64,0.078125,0.726025,0.7317853231524527,0.005760323152452673,0.004691651745079734,0.74720625,0.753768316690922,0.006562066690922075,0.003645925854447314,0.8402,0.8434739632679586,0.0032739632679587016,0.002379423468648543
0.5,5.0,128,0.0390625,0.73255,0.7317853231524527,0.0007646768475473298,0.004636992551211614,0.751625,0.753768316690922,0.002143316690922048,0.003622255583341836,0.8416285714285715,0.8434739632679586,0.001845391839387145,0.002363532365077536
0.5,5.0,256,0.01953125,0.7344,0.7317853231524527,0.002614676847547348,0.004608989941280831,0.75175,0.753768316690922,0.0020183166909220063,0.0036064691059180297,0.8389428571428572,0.8434739632679586,0.004531106125101436,0.0023986608360417193
0.5,5.0,512,0.009765625,0.7331,0.7317853231524527,0.0013146768475472692,0.004685070329077125,0.7569125,0.753768316690922,0.0031441833090779525,0.003603367110749123,0.8462285714285712,0.8434739632679586,0.0027546081606125705,0.002348787513232987
0.5,5.0,1024,0.0048828125,0.7292,0.7317853231524527,0.0025853231524527454,0.00466638655882168,0.7494625,0.753768316690922,0.004305816690922004,0.0036477054170883905,0.8397714285714288,0.8434739632679586,0.0037025346965298134,0.002411493901382754
1.0,5.0,1,5.0,-0.83895,-0.0013764544026794723,0.8375735455973206,0.0019177871468841585,0.7406125,0.5166354490674829,0.22397705093251707,0.0028586035088443242,0.7027142857142857,0.5684419818067634,0.13427230390752232,0.0035088349959833663
1.0,5.0,2,2.5,0.015275,-0.0013764544026794723,0.016651454402679473,0.004272337501213174,0.18274375,0.5166354490674829,0.33389169906748295,0.0023509077072055655,0.22725714285714285,0.5684419818067634,0.3411848389496206,0.003948784212775327
1.0,5.0,4,1.25,0.416725,-0.0013764544026794723,0.4181014544026795,0.00440486580065411,0.36766875,0.5166354490674829,0.14896669906748294,0.003761033867491623,0.4426285714285715,0.5684419818067634,0.12581341037819194,0.0037646616513795353
1.0,5.0,8,0.625,-0.0013,-0.0013764544026794723,7.645440267947234e-05,0.005721612944395011,0.3273375,0.5166354490674829,0.18929794906748293,0.0031358286506930908,0.35765714285714284,0.5684419818067634,0.21078483894962058,0.003770747705958257
1.0,5.0,16,0.3125,0.01025,-0.0013764544026794723,0.011626454402679473,0.008239920107521543,0.679,0.5166354490674829,0.16236455093251712,0.003793497108478033,0.7524,0.5684419818067634,0.18395801819323654,0.0031719789648134073
1.0,5.0,32,0.15625,-0.00175,-0.0013764544026794723,0.00037354559732052776,0.007479073298460202,0.5593125,0.5166354490674829,0.04267705093251706,0.003724493998508992,0.6161142857142855,0.5684419818067634,0.047672303907522084,0.0035757638482575844
1.0,5.0,64,0.078125,-0.005075,-0.0013764544026794723,0.0036985455973205274,0.007256691077484242,0.52656875,0.5166354490674829,0.009933300932517097,0.0036497110336171324,0.5770857142857142,0.5684419818067634,0.008643732478950783,0.0035974667920064506
1.0,5.0,128,0.0390625,0.007425,-0.0013764544026794723,0.008801454402679473,0.0071950704542335184,0.51769375,0.5166354490674829,0.00105830093251702,0.0036541271971773323,0.5686571428571428,0.5684419818067634,0.0002151610503793311,0.003646042032822404
1.0,5.0,256,0.01953125,0.00185,-0.0013764544026794723,0.0032264544026794724,0.007181386703241801,0.515675,0.5166354490674829,0.000960449067482938,0.0036576612795751894,0.5690000000000001,0.5684419818067634,0.0005580181932366424,0.0036621528620933053
1.0,5.0,512,0.009765625,0.012725,-0.0013764544026794723,0.014101454402679472,0.007194588844983766,0.51773125,0.5166354490674829,0.0010958009325170437,0.0036483633858736286,0.570942857142857,0.5684419818067634,0.0025008753360935554,0.003636952240448439
1.0,5.0,1024,0.0048828125,0.00055,-0.0013764544026794723,0.0019264544026794724,0.007216140035898816,0.520675,0.5166354490674829,0.004039550932517066,0.003661582841667062,0.5713142857142854,0.5684419818067634,0.0028723039075220225,0.003632912494552344
